prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
389 840 zł,"48,73 m²",Komfortowe mieszkanie 3 pokojowe - Przedsprzedaż!,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-12-01,2023,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,pierwotny
233 988 zł,"25,16 m²",Idealna Kawalerka Pod Inwestycje !,1,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,parter/4,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,pierwotny
519 080 zł,"54,64 m²",GOTOWE mieszkanie zaraz obok parku - SPRAWDŹ!,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Ignacego Paderewskiego",50.02725,22.039701,> 10/15,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
Zapytaj o cenę,"126,77 m²","Apartament 127 m.kw., 7 piętro, 2 tarasy, Mielec",4,do wykończenia,Współrzędne dokładne,"ul. Wojsławska , Mielec, mielecki",50.28212,21.431517,7/7,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
549 000 zł,106 m²,Mieszkanie 106m2 z garażem i komórką lokatorską,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.056814,21.963198,1/2,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,nie,brak informacji,brak informacji,brak informacji,pierwotny
459 000 zł,"63,48 m²",Nowoczesny projekt / 63 m2 / 3 pokoje + ogródek,3,do wykończenia,Współrzędne dokładne,"al. gen. Władysława Sikorskiego , Rzeszów, Rzeszów",49.997301,22.017889,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
359 817 zł,"49,29 m²",Osiedle mieszkań w Boguchwale!,3,Zapytaj,Współrzędne dokładne,"A. Mickiewicza , Boguchwała, rzeszowski",49.99,21.9174,parter/3,Zapytaj,pełna własność,"balkon, taras",Zapytaj,brak informacji,2023,blok,tak,brak informacji,domofon / wideofon,pustak,pierwotny
782 280 zł,"86,92 m²",Niedługo oddanie - samowystarczalne osiedle!,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Ignacego Paderewskiego",50.02725,22.039701,6/7,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
284 050 zł,"29,9 m²",Nowe Mieszkanie na Osiedlu Architektów B2.1.M66,1,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,1/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
610 000 zł,"56,2 m²",Apartament Dworskie Ogrody Premium,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.04152,22.00953,3/7,300 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,"telewizja kablowa, internet, telefon","system alarmowy, domofon / wideofon",pustak,pierwotny
320 000 zł,"34,78 m²",os. Projektant Rzeszów idealne pod inwestycję,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, dynowska",50.04152,22.00953,3/10,300 zł,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,nie,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,pierwotny
"633 545,50 zł","68,05 m²",Narożne mieszkanie z ogrodem | M18,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Powstańców Śląskich",50.02445,22.042925,parter/2,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet",domofon / wideofon,brak informacji,pierwotny
647 745 zł,"69,65 m²",Narożne mieszkanie | M10,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Powstańców Śląskich",50.02445,22.042925,1/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet",domofon / wideofon,brak informacji,pierwotny
389 000 zł,"61,65 m²",4 pokojowe mieszkanie 8 minut od Centrum,4,do wykończenia,Współrzędne dokładne,"ul. Krakowska , Rzeszów, Rzeszów",50.05713,21.96192,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-08-31,2023,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, monitoring / ochrona",inne,pierwotny
384 000 zł,"54,88 m²",Ostatnie mieszkanie z ogródkiem 8 minut od Centrum,3,do wykończenia,Współrzędne dokładne,"ul. Krakowska , Rzeszów, Rzeszów",50.05713,21.96192,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,2023-08-31,2023,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, monitoring / ochrona",inne,pierwotny
"349 181,50 zł","46,87 m²",Super oferta z tarasem i ogrodem na piętrze,2,do wykończenia,Współrzędne dokładne,"Przybyszówka, Rzeszów, Rzeszów",50.03963,21.90635,2/2,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,2024-12-30,2023,blok,tak,internet,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
488 000 zł,"73,37 m²","Mieszkanie 4 pokojowe 73,5 m2 Krakowska",4,do wykończenia,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",50.045534,21.981481,1/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,2024-06-24,2023,brak informacji,nie,"telewizja kablowa, internet",brak informacji,cegła,pierwotny
389 000 zł,"61,65 m²",4 pokoje -62m2-niska zabudowa,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, monitoring / ochrona",pustak,pierwotny
384 000 zł,"54,88 m²",3 pokoje z ogrodem w niskiej zabudowie,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, monitoring / ochrona",pustak,pierwotny
272 880 zł,"35,44 m²",Ostatnie mieszkanie w tym metrażu,2,do wykończenia,Współrzędne dokładne,"Przybyszówka, Rzeszów, Rzeszów",50.03963,21.90635,3/3,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,2024-12-31,2023,blok,tak,internet,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
"375 118,50 zł","57,27 m²",3 pokoje z dużym tarasem w przedsprzedażowej cenie,3,do wykończenia,Współrzędne dokładne,"Przybyszówka, Rzeszów, Rzeszów",50.03963,21.90635,2/3,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,internet,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
297 432 zł,"43,74 m²",2 pokoje z tarasem w przedsprzedażowej cenie,2,do wykończenia,Współrzędne dokładne,"Przybyszówka, Rzeszów, Rzeszów",50.03963,21.90635,2/3,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,2024-12-31,2023,blok,tak,internet,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
399 000 zł,"58,14 m²",Mieszkanie 58 m2 z ogrodem Krakowska,3,do wykończenia,Współrzędne dokładne,"ul. Krakowska , Rzeszów, Rzeszów",50.045534,21.981481,parter/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,2024-06-24,2023,brak informacji,nie,"telewizja kablowa, internet",brak informacji,cegła,pierwotny
685 000 zł,127 m²,Ostanie dwupoziomowe apartamenty z 20m2 tarasem!!,5,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Jana Wywrockiego",50.032452,21.954626,parter/2,Zapytaj,Zapytaj,ogródek,Zapytaj,brak informacji,2021,szeregowiec,nie,brak informacji,"teren zamknięty, domofon / wideofon",pustak,pierwotny
367 906 zł,"47,78 m²",Partery Z Ogródkiem Lub Piętra 2 Pokoje 47 i 50 m2,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",49.990724,21.991905,parter,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,brak informacji,brak informacji,pierwotny
441 482 zł,"41,26 m²",2 pokoje | Panorama Kwiatkowskiego | NOWY budynek,2,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,5/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
329 000 zł,55 m²,"Nowe mieszkania, Osiedle Zaciszne, Straszęcin",3,do wykończenia,Współrzędne dokładne,"Straszęcin , Straszęcin, dębicki",50.065459,21.352137,parter/1,Zapytaj,pełna własność,ogródek,Zapytaj,brak informacji,2023,brak informacji,nie,brak informacji,teren zamknięty,brak informacji,pierwotny
319 000 zł,66 m²,"Nowe mieszkania, Osiedle Zaciszne, Straszęcin",3,do wykończenia,Współrzędne dokładne,"Straszęcin , Straszęcin, dębicki",50.065459,21.352137,1/1,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,brak informacji,nie,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty",brak informacji,pierwotny
389 235 zł,"47,18 m²","3 pokoje 47,18 m2 ul.Bałtycka",3,do zamieszkania,Współrzędne dokładne,"ul. Bałtycka , Rzeszów, Rzeszów",50.044579,22.052442,3/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2024,blok,tak,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
389 000 zł,"61,65 m²",4 pokoje -62m2-niska zabudowa,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, monitoring / ochrona",pustak,pierwotny
365 220 zł,"51,7 m²",Północ | Warszawska | Duży salon | Extra cena,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.062509,21.993063,3/3,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2024-12-30,2023,blok,tak,brak informacji,brak informacji,pustak,pierwotny
298 485 zł,"36,18 m²",Pobitno | Nowe mieszkanie z balkonem | Sprawdź >,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Wilkowyja, Rzeszów, Rzeszów",50.042014,22.053381,8/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,2024-09-30,2024,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",beton,pierwotny
379 000 zł,"51,75 m²",Mieszkanie W Korzystnej Cenie Dostępne Od Zaraz!,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",50.05247,22.00405,9/9,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,brak informacji,brak informacji,brak informacji,pierwotny
818 100 zł,"90,9 m²",Niedługo oddanie - samowystarczalne osiedle!,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Ignacego Paderewskiego",50.02725,22.039701,3/10,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
394 000 zł,"54,88 m²",3pokoje/55m2/ogródek/miejsce postojowe/kom,3,Zapytaj,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.064205,21.933367,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,blok,nie,"telewizja kablowa, internet, telefon",monitoring / ochrona,pustak,pierwotny
644 778 zł,"103,99 m²",Komfortowe mieszkanie z tarasem - Na Czerwiec!!,5,do wykończenia,Współrzędne dokładne,"Zalesie, Rzeszów, Rzeszów",49.999684,22.030369,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,nie,"telewizja kablowa, internet","system alarmowy, monitoring / ochrona",brak informacji,pierwotny
488 000 zł,"72,75 m²",Przedsprzedaż ! Mieszkania w niskiej zabudowie !,4,do wykończenia,Współrzędne dokładne,"ul. Krakowska , Rzeszów, Rzeszów",50.046029,21.981654,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2024-06-29,2023,brak informacji,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
389 000 zł,"61,65 m²",62m2-niska zabudowa,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, monitoring / ochrona",pustak,pierwotny
479 000 zł,"84,77 m²",84 m2 z tarasem na dachu / gotowe w tym roku!,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Pobitno, ul. Lwowska",50.039083,22.060856,1/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
399 000 zł,"57,46 m²",3 pokoje z ogródkiem - ostatnie dostępne !,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Pobitno, ul. Lwowska",50.039083,22.060856,parter/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
399 000 zł,"50,51 m²",Mieszkanie z ogródkiem i niezależnym wejściem,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, Dworskie Ogrody",50.062092,21.954337,parter/2,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
419 000 zł,"56,26 m²",Mieszkanie 3 pokojowe z przestronnym balkonem,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, Dworskie Ogrody",50.062092,21.954337,2/2,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,pierwotny
983 223 zł,"91,89 m²",4 pokoje | Panorama Kwiatkowskiego | NOWY budynek,4,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,6/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
452 400 zł,"45,24 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
374 580 zł,45 m²,"Mieszkanie, 45 m², Lesko",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lesko, leski, podkarpackie",49.47084,22.3314,parter,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
492 822 zł,"56,86 m²",Gotowe 57 m2 z ogrodem i garażem w bryle,3,do wykończenia,Współrzędne dokładne,"Biała, Rzeszów, Rzeszów",49.98467,22.02438,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty",pustak,pierwotny
479 000 zł,"84,77 m²",4 pokojowe z tarasem na dachu Lwowska,4,do zamieszkania,Współrzędne dokładne,"ul. Lwowska , Rzeszów, Rzeszów",50.037561,22.034028,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-09-01,2022,apartamentowiec,nie,"telewizja kablowa, internet",brak informacji,cegła,pierwotny
689 125 zł,"74,5 m²",Narożne mieszkanie z balkonem | M22,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Powstańców Śląskich",50.02445,22.042925,1/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet",domofon / wideofon,brak informacji,pierwotny
451 300 zł,"66,26 m²",Mieszkanie W Nowoczesnym Segmencie Z Ogródkiem,3,do wykończenia,Współrzędne dokładne,"Malawa, rzeszowski, podkarpackie",50.02392,22.11543,parter/1,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
429 000 zł,"61,51 m²","3 pokoje - 4 piętro - 61m2 - Projektant, Rzeszów",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.042933,21.959022,1/8,450 zł,pełna własność,taras,Zapytaj,2023-09-30,2023,blok,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
530 000 zł,"132,68 m²",Dwupoziomowe mieszkanie na 2023 - ul. Dębicka !,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Przybyszówka, Rzeszów, Rzeszów",50.049143,21.931004,1/1,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-11-01,2023,brak informacji,nie,brak informacji,brak informacji,pustak,pierwotny
384 000 zł,"54,88 m²",3 pokoje z ogrodem w niskiej zabudowie,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, monitoring / ochrona",pustak,pierwotny
389 000 zł,"61,65 m²",62m2-niska zabudowa,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, monitoring / ochrona",pustak,pierwotny
428 664 zł,"40,44 m²",2 pokoje | Panorama Kwiatkowskiego | NOWY budynek,2,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/7,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
583 644 zł,"57,22 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
