prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
474 699 zł,"52,75 m²",Poświętne - 3 pokoje - balkon - garaż - Zieleń,3,Zapytaj,Współrzędne dokładne,"Wrocław, Poświętne, ul. Poświęcka",51.156422,17.03433,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet, telefon","system alarmowy, teren zamknięty, domofon / wideofon",brak informacji,pierwotny
554 500 zł,"42,89 m²",M2 - Tramwaj - Hallera - 43m /2pok,2,Zapytaj,Współrzędne dokładne,"Wrocław, Grabiszynek, al. gen. Józefa Hallera",51.091657,16.98534,1/10,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
680 000 zł,"85,33 m²",3 poziomowe mieszkanie 4 pokojowe r.pierwotny,4,do wykończenia,Współrzędne dokładne,"Wrocław, Fabryczna, ul. Brzezińska",51.149283,16.86558,Zapytaj,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2023,brak informacji,nie,brak informacji,brak informacji,silikat,pierwotny
1 373 020 zł,"86,61 m²",Apartament premium z tarasem i widokiem na rzekę,4,do wykończenia,Współrzędne dokładne,"Wrocław, Śródmieście, ul. Jedności Narodowej",51.123858,17.044852,> 10/17,860 zł,pełna własność,taras,garaż/miejsce parkingowe,2023-04-01,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",inne,pierwotny
1 027 035 zł,"78,74 m²",Apartament premium z tarasem i widokiem na rzekę,4,do wykończenia,Współrzędne dokładne,"Wrocław, Śródmieście, ul. Jedności Narodowej",51.123858,17.044852,5/17,780 zł,pełna własność,taras,garaż/miejsce parkingowe,2023-04-01,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",inne,pierwotny
769 500 zł,"59,9 m²",Przestronne trzy pokoje z widokiem na rzekę.,3,do wykończenia,Współrzędne dokładne,"Wrocław, Śródmieście, ul. Jedności Narodowej",51.123858,17.044852,2/17,590 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-04-01,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",inne,pierwotny
639 000 zł,124 m²,WYKOŃCZONE Nowe Ogród piwnica parking W CENIE!,5,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Legnica, Legnica, dolnośląskie",51.20701,16.15532,1/2,Zapytaj,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,dom wolnostojący,nie,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, rolety antywłamaniowe",pustak,pierwotny
719 000 zł,"97,54 m²",Nowe z meblami Dwa poziomy LEGNICA Bielany,4,do zamieszkania,Współrzędne dokładne,"ul. Radarowa , Legnica, Legnica",51.194164,16.180937,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,nie,brak informacji,brak informacji,silikat,pierwotny
399 000 zł,38 m²,GOTOWE Umeblowane 2 pokoje balkon Legnica,2,do wykończenia,Współrzędne dokładne,"ul. Radarowa , Legnica, Legnica",51.194164,16.180937,1/2,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2020,apartamentowiec,nie,telewizja kablowa,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",silikat,pierwotny
459 000 zł,"37,42 m²",WYPOSAŻONE gotowe Legnica OGRÓDEK + 15m piwnica,2,do zamieszkania,Współrzędne dokładne,"ul. Radarowa , Legnica, Legnica",51.194164,16.180937,parter/2,Zapytaj,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,nie,telewizja kablowa,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",silikat,pierwotny
579 000 zł,"69,61 m²",POD KLUCZ NOWE ul. Radarowa 4 pokoje piwnica,4,do wykończenia,Współrzędne dokładne,"ul. Radarowa , Legnica, Legnica",51.194164,16.180937,2/2,Zapytaj,Zapytaj,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,nie,brak informacji,brak informacji,silikat,pierwotny
1 345 000 zł,"103,5 m²",Już Klucze| 2x Taras każdy ~23m2| Blisko Tramwaj,5,do wykończenia,Współrzędne dokładne,"Wrocław, Szczepin, ul. Gnieźnieńska",51.123358,17.014833,7,Zapytaj,Zapytaj,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,monitoring / ochrona,brak informacji,pierwotny
Zapytaj o cenę,"83,73 m²",4-pokojowe mieszkanie 83m2 + balkon Bezpośrednio,4,do wykończenia,Współrzędne dokładne,"Wrocław, Ołtaszyn, ul. Ułańska",51.052229,17.013879,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
895 191 zł,"119,79 m²",4-pokojowe mieszkanie 119m2 + ogródek,4,do wykończenia,Współrzędne dokładne,"ul. Buforowa , Iwiny, wrocławski",51.055017,17.056856,parter/3,Zapytaj,pełna własność,"taras, balkon, ogródek",garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
589 000 zł,"64,86 m²",4-pokojowe mieszkanie 64m2 + 2 loggie Bez Prowizji,4,do wykończenia,Współrzędne dokładne,"Wrocław, Zakrzów, Z. Gumińskiej/ul. Odolanowska",51.163068,17.140559,2/4,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"80,6 m²",3-pokojowe mieszkanie 80m2 + ogródek Bez Prowizji,3,do wykończenia,Współrzędne dokładne,"ul. Buforowa , Iwiny, wrocławski",51.055017,17.056856,parter/3,Zapytaj,pełna własność,"taras, balkon, ogródek",garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"80,78 m²",2-pokojowe mieszkanie 80m2 + ogródek,2,do wykończenia,Współrzędne dokładne,"ul. Buforowa , Iwiny, wrocławski",51.055017,17.056856,parter/3,Zapytaj,pełna własność,"taras, balkon, ogródek",garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
479 000 zł,"51,59 m²",3-pokojowe mieszkanie 51m2 + loggia Bez Prowizji,3,do wykończenia,Współrzędne dokładne,"Wrocław, Zakrzów, Z. Gumińskiej/ul. Odolanowska",51.163068,17.140559,1/4,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
399 104 zł,"38,47 m²",2-pokojowe mieszkanie 38m2 + loggia Bezpośrednio,2,do wykończenia,Współrzędne dokładne,"Wrocław, Zakrzów, Z. Gumińskiej/ul. Odolanowska",51.163068,17.140559,4/4,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
659 000 zł,"58,2 m²",Pod Inwestycję Tramwaj Balkon 7min do Centrum Nowe,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Stare Miasto, Wrocław, Wrocław",51.10874,17.01434,parter/8,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon","system alarmowy, teren zamknięty, domofon / wideofon",brak informacji,pierwotny
549 845 zł,"39,7 m²",7 min Spacerem do Rynku Ogródek Taras Tramwaj,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Stare Miasto, Wrocław, Wrocław",51.10874,17.01434,parter/7,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
522 795 zł,"38,3 m²","Mieszkanie dwustronne, 2 balkony, osobna kuchnia!",2,Zapytaj,Współrzędne dokładne,"Wrocław, Borek, ul. Racławicka",51.07818,16.98679,4/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,brak informacji,brak informacji,brak informacji,pierwotny
491 832 zł,"49,68 m²","Dwustronne, jasne mieszkanie | Blisko Centrum",2,Zapytaj,Współrzędne dokładne,"Wrocław, Poświętne, ul. Adama Jerzego Czartoryskiego",51.15292,17.04486,3/5,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
422 962 zł,"40,12 m²",Promocja Miejsce W Garażu W Cenie/Garderoba/0% Pro,2,do wykończenia,Współrzędne dokładne,"Krzyki, Wrocław, Wrocław",51.05662,17.05731,2/5,350 zł,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,2024-01-31,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
489 000 zł,"79,33 m²",Nowe Mieszkanie Willowe od dewelopera 20/80,4,do wykończenia,Współrzędne dokładne,"ul. Jałowcowa , Kiełczówek, wrocławski",51.116066,17.18706,1/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,internet,drzwi / okna antywłamaniowe,pustak,pierwotny
489 000 zł,"79,33 m²",Nowe Mieszkanie Willowe od dewelopera 20/80,4,do wykończenia,Współrzędne dokładne,"ul. Jałowcowa , Kiełczówek, wrocławski",51.116066,17.18706,1/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,internet,drzwi / okna antywłamaniowe,pustak,pierwotny
489 000 zł,"79,33 m²",Nowe Mieszkanie Willowe od dewelopera 20/80,4,do wykończenia,Współrzędne dokładne,"ul. Jałowcowa , Kiełczówek, wrocławski",51.116066,17.18706,1/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,internet,drzwi / okna antywłamaniowe,pustak,pierwotny
432 600 zł,"36,05 m²",Polanica Park- Apartamenty przy ul. Zdrojowej,2,do wykończenia,Współrzędne dokładne,"ul. Zdrojowa , Polanica-Zdrój, kłodzki",50.414156,16.510941,1/4,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon",brak informacji,brak informacji,pierwotny
Zapytaj o cenę,"35,51 m²","Mieszkanie 35,51 m2 - NOWA KURKOWA - Nadodrze",1,do wykończenia,Współrzędne dokładne,"Wrocław, Nadodrze, ul. Kurkowa",51.120876,17.02726,1/5,Zapytaj,pełna własność,Zapytaj,Zapytaj,0,0,0,0,0,0,0,0
Zapytaj o cenę,"117,8 m²",Apartament w zabudowie willowej - B.2.6,4,do wykończenia,Współrzędne dokładne,"Wrocław, Śródmieście, ul. Kazimierza Bartla",51.110462,17.07133,2,Zapytaj,Zapytaj,taras,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
318 087 zł,"45,9 m²",Dzierżoniów | PREFERENCYJNE warunki zakupu,2,do wykończenia,Współrzędne dokładne,"ul. Janusza Korczaka , Dzierżoniów, dzierżoniowski",50.74078,16.653175,4/4,Zapytaj,spółdzielcze własnościowe,balkon,garaż/miejsce parkingowe,2023-12-31,2023,blok,tak,internet,"drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,pierwotny
434 846 zł,"53,03 m²",Oleśnica centrum - Osiedle Kolejowa | M80,3,do wykończenia,Współrzędne dokładne,"ul. Kolejowa , Oleśnica, oleśnicki",51.20167,17.384441,1/3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,tak,"telewizja kablowa, internet",domofon / wideofon,silikat,pierwotny
437 930 zł,"34,24 m²",Premiera Kameralne mieszkanie z widokiem na góry!,2,do wykończenia,Współrzędne dokładne,"ul. Muzealna , Szklarska Poręba, karkonoski",50.83765,15.543352,2/2,Zapytaj,pełna własność,"balkon, taras",Zapytaj,0,0,0,0,0,0,0,0
Zapytaj o cenę,"100,12 m²",Vivant Home | mieszkanie C-4/3/1/4,4,do wykończenia,Współrzędne dokładne,"Świdnica, Centrum, ul. Parkowa",50.85063,16.49414,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
424 564 zł,"39,6 m²",Rabat 96 000 zł!|miejsce w garażu w cenie !!okazja,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krzyki, Wrocław, Wrocław",51.07855,17.05319,2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,szeregowiec,tak,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,pierwotny
634 000 zł,"110,78 m²",Gotowy DOM w zabudowie szeregowej obok Leśnicy,4,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mrozów, średzki, dolnośląskie",51.18745,16.78899,Zapytaj,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,brak informacji,szeregowiec,nie,brak informacji,brak informacji,brak informacji,pierwotny
320 000 zł,45 m²,Sprzedam mieszkanie dwupokojowe,2,do zamieszkania,Współrzędne dokładne,"ul. Spółdzielcza , Lubań, lubański",51.119368,15.288797,3/4,650 zł,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet",domofon / wideofon,inne,pierwotny
398 000 zł,"41,4 m²","Apartament 2 pok., 2 miejsca postojowe., ogród",2,do wykończenia,Współrzędne dokładne,"Siechnice, wrocławski, dolnośląskie",51.026283,17.143307,1/1,450 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-06-30,2023,blok,nie,brak informacji,brak informacji,brak informacji,pierwotny
368 000 zł,"40,8 m²",Ostatni apartament z ogrodem i 2 miejscami postoj.,2,do wykończenia,Współrzędne dokładne,"Siechnice, wrocławski, dolnośląskie",51.016402,17.146469,Zapytaj,450 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
496 000 zł,49 m²,Oddz.Kuchnia |Balkon|Rabat|M. Postojowe w Cenie!,3,do wykończenia,Współrzędne dokładne,"Jagodno, Wrocław, Wrocław",51.056397,17.049064,3/6,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
603 000 zł,64 m²,4 Pokoje Z Dużym Tarasem | Gotowe,4,Zapytaj,Współrzędne dokładne,"Jagodno, Wrocław, Wrocław",51.056349,17.05639,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
389 000 zł,"25,3 m²",Klucze w tym roku | na start | tramwaj,1,do wykończenia,Współrzędne dokładne,"Szczepin, Wrocław, Wrocław",51.120776,17.01433,parter/6,Zapytaj,Zapytaj,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,brak informacji,brak informacji,brak informacji,pierwotny
650 000 zł,70 m²,"Duży, narożny taras | klucze od ręki",4,Zapytaj,Współrzędne dokładne,"Jagodno, Wrocław, Wrocław",51.058669,17.05624,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
599 000 zł,"63,87 m²",Dwustronne mieszkanie z ogródkiem Lato 2023,3,Zapytaj,Współrzędne dokładne,"Wrocław, Zakrzów, ul. Odolanowska",51.16249,17.14127,parter/4,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,2023-08-20,2023,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
481 386 zł,"45,89 m²",Wille miejskie Wielki Balkon Osobna Kuchnia,2,Zapytaj,Współrzędne dokładne,"Wrocław, Swojczyce, Działoszyńska",51.11875,17.12507,1/2,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,2023-09-22,2022,blok,tak,brak informacji,brak informacji,inne,pierwotny
553 918 zł,"66,1 m²",Dwustronne mieszkanie z ogródkiem Lato Promocje,3,Zapytaj,Współrzędne dokładne,"Wrocław, Poświętne, Kazimierza Funka",51.1567,17.03819,parter/4,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,2023-09-15,2023,blok,tak,brak informacji,brak informacji,inne,pierwotny
774 000 zł,"56,4 m²",3 pok.| ostatnie piętro|wysokie sufity|2 balkony,3,do wykończenia,Współrzędne dokładne,"Wrocław, Krzyki, ul. Racławicka",51.081088,16.998484,4/4,560 zł,pełna własność,balkon,garaż/miejsce parkingowe,2024-04-29,2024,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",inne,pierwotny
615 780 zł,"68,42 m²",Czteropokojowe mieszkanie na ostatnim piętrze,4,do wykończenia,Współrzędne dokładne,"Wrocław, Psie Pole, Kamieńskiego Macieja",51.156841,17.044351,5/4,690 zł,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,pierwotny
674 926 zł,"68,71 m²",Gotowe dwupoziomowe z ogrodem i balkonem,3,Zapytaj,Współrzędne dokładne,"Wrocław, Księże Małe, ul. Rybnicka",51.08156,17.08552,parter/3,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,2023-04-20,2022,blok,tak,brak informacji,brak informacji,inne,pierwotny
577 428 zł,"64,23 m²",Słoneczne mieszkanie Idealne dla Rodziny Gotowe,3,Zapytaj,Współrzędne dokładne,"Wrocław, Jagodno, Edmunda Kajdasza",51.05336,17.05646,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-04-20,2022,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
529 000 zł,"37,03 m²",Idealne na start mieszkanie w świetnej lokalizacji,2,Zapytaj,Współrzędne dokładne,"Wrocław, Stare Miasto, ul. Gnieźnieńska",51.12161,17.01224,1/9,Zapytaj,pełna własność,balkon,Zapytaj,2023-11-09,2023,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
524 000 zł,"44,82 m²",Idealne na start mieszkanie w świetnej lokalizacji,1,Zapytaj,Współrzędne dokładne,"Wrocław, Stare Miasto, ul. Gnieźnieńska",51.12161,17.01224,parter/9,Zapytaj,pełna własność,balkon,Zapytaj,2023-11-09,2023,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
621 980 zł,"54,8 m²",Dwustronne mieszkanie Klucze już do Czerwca,3,Zapytaj,Współrzędne dokładne,"Wrocław, Swojczyce, Vasco da Gamy",51.11001,17.12708,3/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-06-15,2023,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,pierwotny
1 049 350 zł,"67,7 m²",Duże mieszkanie z bezpośrednim widokiem na rzekę,3,do wykończenia,Współrzędne dokładne,"Wrocław, Psie Pole, ul. Ferdynanda Magellana",51.110917,17.121226,1/4,680 zł,pełna własność,taras,Zapytaj,2023-07-31,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1 195 040 zł,"67,9 m²",#-pokojowe mieszkanie z widokiem na Odrę,2,do wykończenia,Współrzędne dokładne,"Wrocław, Psie Pole, ul. Ferdynanda Magellana",51.110917,17.121226,3/4,680 zł,pełna własność,balkon,Zapytaj,2023-07-31,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
510 000 zł,"48,32 m²",Oddz.Kuchnia| Ogródek|Rabat|2M. Postojowe w Cenie!,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Jagodno, Wrocław, Wrocław",51.05494,17.06005,parter/6,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,brak informacji,brak informacji,brak informacji,pierwotny
488 050 zł,"36,19 m²",Inwestycja Balonowa - 2-pokojowe mieszkanie,2,Zapytaj,Współrzędne dokładne,"Wrocław, Gądów Mały, ul. Balonowa",51.12199,16.965487,2/2,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,blok,tak,brak informacji,brak informacji,pustak,pierwotny
469 000 zł,"30,66 m²",Idealne na start mieszkanie w świetnej lokalizacji,1,Zapytaj,Współrzędne dokładne,"Wrocław, Stare Miasto, ul. Gnieźnieńska",51.12161,17.01224,1/9,Zapytaj,pełna własność,balkon,Zapytaj,2023-11-09,2023,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
